hour,DE11,DE12,DE13,DE14,DE21,DE22,DE23,DE24,DE25,DE26,DE27,DE30,DE40,DE50,DE60,DE71,DE72,DE73,DE80,DE91,DE92,DE93,DE94,DEA1,DEA2,DEA3,DEA4,DEA5,DEB1,DEB2,DEB3,DEC0,DED2,DED4,DED5,DEE0,DEF0,DEG0
3719,0.717513276,0.557539006,0.557539006,0.717513276,0.717513276,0.717513276,0.61868209,0.61868209,0.717513276,0.717513276,0.717513276,0.810845449,0.810845449,0.746810463,0.867884631,0.529629939,0.61868209,0.78966651,0.810845449,0.867884631,0.867884631,0.867884631,0.746810463,0.529629939,0.529629939,0.529629939,0.78966651,0.529629939,0.529629939,0.557539006,0.529629939,0.529629939,0.810845449,0.810845449,0.810845449,0.810845449,0.867884631,0.715031405
3720,0.762873311,0.595989972,0.595989972,0.762873311,0.762873311,0.762873311,0.651741438,0.651741438,0.762873311,0.762873311,0.762873311,0.795252268,0.795252268,0.790173651,0.893791635,0.549429189,0.651741438,0.802901145,0.795252268,0.893791635,0.893791635,0.893791635,0.790173651,0.549429189,0.549429189,0.549429189,0.802901145,0.549429189,0.549429189,0.595989972,0.549429189,0.549429189,0.795252268,0.795252268,0.795252268,0.795252268,0.893791635,0.761663888
3721,0.795862427,0.605602714,0.605602714,0.795862427,0.795862427,0.795862427,0.698969079,0.698969079,0.795862427,0.795862427,0.795862427,0.838133518,0.838133518,0.804628047,0.885155967,0.529629939,0.698969079,0.877897405,0.838133518,0.885155967,0.885155967,0.885155967,0.804628047,0.529629939,0.529629939,0.529629939,0.877897405,0.529629939,0.529629939,0.605602714,0.529629939,0.529629939,0.838133518,0.838133518,0.838133518,0.838133518,0.885155967,0.880835788
3722,0.816480624,0.615215455,0.615215455,0.816480624,0.816480624,0.816480624,0.708414607,0.708414607,0.816480624,0.816480624,0.816480624,0.842031813,0.842031813,0.843173103,0.872202465,0.499931064,0.708414607,0.899955129,0.842031813,0.872202465,0.872202465,0.872202465,0.843173103,0.499931064,0.499931064,0.499931064,0.899955129,0.499931064,0.499931064,0.615215455,0.499931064,0.499931064,0.842031813,0.842031813,0.842031813,0.842031813,0.872202465,0.937831045
3723,0.845346101,0.639247309,0.639247309,0.845346101,0.845346101,0.845346101,0.665909731,0.665909731,0.845346101,0.845346101,0.845346101,0.865421586,0.865421586,0.896172555,0.889473801,0.524680127,0.665909731,0.935247487,0.865421586,0.889473801,0.889473801,0.889473801,0.896172555,0.524680127,0.524680127,0.524680127,0.935247487,0.524680127,0.524680127,0.639247309,0.524680127,0.524680127,0.865421586,0.865421586,0.865421586,0.865421586,0.889473801,0.96373798
3724,0.820604264,0.668085534,0.668085534,0.820604264,0.820604264,0.820604264,0.670632495,0.670632495,0.820604264,0.820604264,0.820604264,0.888811358,0.888811358,0.934717611,0.893791635,0.549429189,0.670632495,0.979362935,0.888811358,0.893791635,0.893791635,0.893791635,0.934717611,0.549429189,0.549429189,0.549429189,0.979362935,0.549429189,0.549429189,0.668085534,0.549429189,0.549429189,0.888811358,0.888811358,0.888811358,0.888811358,0.893791635,0.979282141
3725,0.783491508,0.687311017,0.687311017,0.783491508,0.783491508,0.783491508,0.604513798,0.604513798,0.783491508,0.783491508,0.783491508,0.919997722,0.919997722,0.915445083,0.876520299,0.554379002,0.604513798,0.952893666,0.919997722,0.876520299,0.876520299,0.876520299,0.915445083,0.554379002,0.554379002,0.554379002,0.952893666,0.554379002,0.554379002,0.687311017,0.554379002,0.554379002,0.919997722,0.919997722,0.919997722,0.919997722,0.876520299,0.958556593
3726,0.750502392,0.696923758,0.696923758,0.750502392,0.750502392,0.750502392,0.585622742,0.585622742,0.750502392,0.750502392,0.750502392,0.873218176,0.873218176,0.900990687,0.867884631,0.544479377,0.585622742,0.877897405,0.873218176,0.867884631,0.867884631,0.867884631,0.900990687,0.544479377,0.544479377,0.544479377,0.877897405,0.544479377,0.544479377,0.696923758,0.544479377,0.544479377,0.873218176,0.873218176,0.873218176,0.873218176,0.867884631,0.932649658
3727,0.639164125,0.620021826,0.620021826,0.639164125,0.639164125,0.639164125,0.580899978,0.580899978,0.639164125,0.639164125,0.639164125,0.795252268,0.795252268,0.891354423,0.850613295,0.519730314,0.580899978,0.780843421,0.795252268,0.850613295,0.850613295,0.850613295,0.891354423,0.519730314,0.519730314,0.519730314,0.780843421,0.519730314,0.519730314,0.620021826,0.519730314,0.519730314,0.795252268,0.795252268,0.795252268,0.795252268,0.850613295,0.777208049
3728,0.536073137,0.519088041,0.519088041,0.536073137,0.536073137,0.536073137,0.524226809,0.524226809,0.536073137,0.536073137,0.536073137,0.72508295,0.72508295,0.872081895,0.811752789,0.410834439,0.524226809,0.697024071,0.72508295,0.811752789,0.811752789,0.811752789,0.872081895,0.410834439,0.410834439,0.410834439,0.697024071,0.410834439,0.410834439,0.519088041,0.410834439,0.410834439,0.72508295,0.72508295,0.72508295,0.72508295,0.811752789,0.699487244
3729,0.445353068,0.437379738,0.437379738,0.445353068,0.445353068,0.445353068,0.491167461,0.491167461,0.445353068,0.445353068,0.445353068,0.647117041,0.647117041,0.847991235,0.811752789,0.376185751,0.491167461,0.604381631,0.647117041,0.811752789,0.811752789,0.811752789,0.847991235,0.376185751,0.376185751,0.376185751,0.604381631,0.376185751,0.376185751,0.437379738,0.376185751,0.376185751,0.647117041,0.647117041,0.647117041,0.647117041,0.811752789,0.606222278
3730,0.371127557,0.38931603,0.38931603,0.371127557,0.371127557,0.371127557,0.448662584,0.448662584,0.371127557,0.371127557,0.371127557,0.596439201,0.596439201,0.770901123,0.772892283,0.326687626,0.448662584,0.516150736,0.596439201,0.772892283,0.772892283,0.772892283,0.770901123,0.326687626,0.326687626,0.326687626,0.516150736,0.326687626,0.326687626,0.38931603,0.326687626,0.326687626,0.596439201,0.596439201,0.596439201,0.596439201,0.772892283,0.53368286
3731,0.296902045,0.297994986,0.297994986,0.296902045,0.296902045,0.296902045,0.429771528,0.429771528,0.296902045,0.296902045,0.296902045,0.557456247,0.557456247,0.674538482,0.729713943,0.267289876,0.429771528,0.423508296,0.557456247,0.729713943,0.729713943,0.729713943,0.674538482,0.267289876,0.267289876,0.267289876,0.423508296,0.267289876,0.267289876,0.297994986,0.267289876,0.267289876,0.557456247,0.557456247,0.557456247,0.557456247,0.729713943,0.497413151
3732,0.202058336,0.25473765,0.25473765,0.202058336,0.202058336,0.202058336,0.316425191,0.316425191,0.202058336,0.202058336,0.202058336,0.530168179,0.530168179,0.631175294,0.746985279,0.217791751,0.316425191,0.370569759,0.530168179,0.746985279,0.746985279,0.746985279,0.631175294,0.217791751,0.217791751,0.217791751,0.370569759,0.217791751,0.217791751,0.25473765,0.217791751,0.217791751,0.530168179,0.530168179,0.530168179,0.530168179,0.746985279,0.48186899
3733,0.160821941,0.163416605,0.163416605,0.160821941,0.160821941,0.160821941,0.297534135,0.297534135,0.160821941,0.160821941,0.160821941,0.479490338,0.479490338,0.607084634,0.824706291,0.282139313,0.297534135,0.35292358,0.479490338,0.824706291,0.824706291,0.824706291,0.607084634,0.282139313,0.282139313,0.282139313,0.35292358,0.282139313,0.282139313,0.163416605,0.282139313,0.282139313,0.479490338,0.479490338,0.479490338,0.479490338,0.824706291,0.450780668
3734,0.107214627,0.105740156,0.105740156,0.107214627,0.107214627,0.107214627,0.330593483,0.330593483,0.107214627,0.107214627,0.107214627,0.45220227,0.45220227,0.554085182,0.829024125,0.410834439,0.330593483,0.304396588,0.45220227,0.829024125,0.829024125,0.829024125,0.554085182,0.410834439,0.410834439,0.410834439,0.304396588,0.410834439,0.410834439,0.105740156,0.410834439,0.410834439,0.45220227,0.45220227,0.45220227,0.45220227,0.829024125,0.455962055
3735,0.090720069,0.110546527,0.110546527,0.090720069,0.090720069,0.090720069,0.335316247,0.335316247,0.090720069,0.090720069,0.090720069,0.483388633,0.483388633,0.563721446,0.859248963,0.415784251,0.335316247,0.299985043,0.483388633,0.859248963,0.859248963,0.859248963,0.563721446,0.415784251,0.415784251,0.415784251,0.299985043,0.415784251,0.415784251,0.110546527,0.415784251,0.415784251,0.483388633,0.483388633,0.483388633,0.483388633,0.859248963,0.512957312
3736,0.08659643,0.06728919,0.06728919,0.08659643,0.08659643,0.08659643,0.325870719,0.325870719,0.08659643,0.08659643,0.08659643,0.604235792,0.604235792,0.62153903,0.876520299,0.356386501,0.325870719,0.313219677,0.604235792,0.876520299,0.876520299,0.876520299,0.62153903,0.356386501,0.356386501,0.356386501,0.313219677,0.356386501,0.356386501,0.06728919,0.356386501,0.356386501,0.604235792,0.604235792,0.604235792,0.604235792,0.876520299,0.632129213
3737,0.123709186,0.052870078,0.052870078,0.123709186,0.123709186,0.123709186,0.358930068,0.358930068,0.123709186,0.123709186,0.123709186,0.717286359,0.717286359,0.631175294,0.898109469,0.361336314,0.358930068,0.282338864,0.717286359,0.898109469,0.898109469,0.898109469,0.631175294,0.361336314,0.361336314,0.361336314,0.282338864,0.361336314,0.361336314,0.052870078,0.361336314,0.361336314,0.717286359,0.717286359,0.717286359,0.717286359,0.898109469,0.658036148
3738,0.226800173,0.06728919,0.06728919,0.226800173,0.226800173,0.226800173,0.358930068,0.358930068,0.226800173,0.226800173,0.226800173,0.728981245,0.728981245,0.713083538,0.885155967,0.549429189,0.358930068,0.304396588,0.728981245,0.885155967,0.885155967,0.885155967,0.713083538,0.549429189,0.549429189,0.549429189,0.304396588,0.549429189,0.549429189,0.06728919,0.549429189,0.549429189,0.728981245,0.728981245,0.728981245,0.728981245,0.885155967,0.772026662
3739,0.284531127,0.148997493,0.148997493,0.284531127,0.284531127,0.284531127,0.420326,0.420326,0.284531127,0.284531127,0.284531127,0.795252268,0.795252268,0.703447274,0.898109469,0.579128065,0.420326,0.344100491,0.795252268,0.898109469,0.898109469,0.898109469,0.703447274,0.579128065,0.579128065,0.579128065,0.344100491,0.579128065,0.579128065,0.148997493,0.579128065,0.579128065,0.795252268,0.795252268,0.795252268,0.795252268,0.898109469,0.787570823
3740,0.313396603,0.216286684,0.216286684,0.313396603,0.313396603,0.313396603,0.458108112,0.458108112,0.313396603,0.313396603,0.313396603,0.810845449,0.810845449,0.703447274,0.906745137,0.613776752,0.458108112,0.423508296,0.810845449,0.906745137,0.906745137,0.906745137,0.703447274,0.613776752,0.613776752,0.613776752,0.423508296,0.613776752,0.613776752,0.216286684,0.613776752,0.613776752,0.810845449,0.810845449,0.810845449,0.810845449,0.906745137,0.79275221
3741,0.387622115,0.264350391,0.264350391,0.387622115,0.387622115,0.387622115,0.495890225,0.495890225,0.387622115,0.387622115,0.387622115,0.853726699,0.853726699,0.737174199,0.915380805,0.60882694,0.495890225,0.494093012,0.853726699,0.915380805,0.915380805,0.915380805,0.737174199,0.60882694,0.60882694,0.60882694,0.494093012,0.60882694,0.60882694,0.264350391,0.60882694,0.60882694,0.853726699,0.853726699,0.853726699,0.853726699,0.915380805,0.803114984
3742,0.478342184,0.317220469,0.317220469,0.478342184,0.478342184,0.478342184,0.510058517,0.510058517,0.478342184,0.478342184,0.478342184,0.931692608,0.931692608,0.775719255,0.928334307,0.658325065,0.510058517,0.516150736,0.931692608,0.928334307,0.928334307,0.928334307,0.775719255,0.658325065,0.658325065,0.658325065,0.516150736,0.658325065,0.658325065,0.317220469,0.658325065,0.658325065,0.931692608,0.931692608,0.931692608,0.931692608,0.928334307,0.818659145
3743,0.531949498,0.394122401,0.394122401,0.531949498,0.531949498,0.531949498,0.590345506,0.590345506,0.531949498,0.531949498,0.531949498,0.943387494,0.943387494,0.819082443,0.932652141,0.638525815,0.590345506,0.591146997,0.943387494,0.932652141,0.932652141,0.932652141,0.819082443,0.638525815,0.638525815,0.638525815,0.591146997,0.638525815,0.638525815,0.394122401,0.638525815,0.638525815,0.943387494,0.943387494,0.943387494,0.943387494,0.932652141,0.829021919
3744,0.59792773,0.475830704,0.475830704,0.59792773,0.59792773,0.59792773,0.722582899,0.722582899,0.59792773,0.59792773,0.59792773,0.943387494,0.943387494,0.828718707,0.949923477,0.633576002,0.722582899,0.617616265,0.943387494,0.949923477,0.949923477,0.949923477,0.828718707,0.633576002,0.633576002,0.633576002,0.617616265,0.633576002,0.633576002,0.475830704,0.633576002,0.633576002,0.943387494,0.943387494,0.943387494,0.943387494,0.949923477,0.818659145
3745,0.651535044,0.51428167,0.51428167,0.651535044,0.651535044,0.651535044,0.741473955,0.741473955,0.651535044,0.651535044,0.651535044,0.931692608,0.931692608,0.852809367,0.975830481,0.64842544,0.741473955,0.71467025,0.931692608,0.975830481,0.975830481,0.975830481,0.852809367,0.64842544,0.64842544,0.64842544,0.71467025,0.64842544,0.64842544,0.51428167,0.64842544,0.64842544,0.931692608,0.931692608,0.931692608,0.931692608,0.975830481,0.823840532
3746,0.721636915,0.557539006,0.557539006,0.721636915,0.721636915,0.721636915,0.736751191,0.736751191,0.721636915,0.721636915,0.721636915,0.923896017,0.923896017,0.852809367,0.997419651,0.663274877,0.736751191,0.736727973,0.923896017,0.997419651,0.997419651,0.997419651,0.852809367,0.663274877,0.663274877,0.663274877,0.736727973,0.663274877,0.663274877,0.557539006,0.663274877,0.663274877,0.923896017,0.923896017,0.923896017,0.923896017,0.997419651,0.834203306
3747,0.791738787,0.475830704,0.475830704,0.791738787,0.791738787,0.791738787,0.736751191,0.736751191,0.791738787,0.791738787,0.791738787,0.927794312,0.927794312,0.891354423,0.984466149,0.663274877,0.736751191,0.811724234,0.927794312,0.984466149,0.984466149,0.984466149,0.891354423,0.663274877,0.663274877,0.663274877,0.811724234,0.663274877,0.663274877,0.475830704,0.663274877,0.663274877,0.927794312,0.927794312,0.927794312,0.927794312,0.984466149,0.84456608
3748,0.742255113,0.538313524,0.538313524,0.742255113,0.742255113,0.742255113,0.736751191,0.736751191,0.742255113,0.742255113,0.742255113,0.927794312,0.927794312,0.915445083,0.993101817,0.683074127,0.736751191,0.824958868,0.927794312,0.993101817,0.993101817,0.993101817,0.915445083,0.683074127,0.683074127,0.683074127,0.824958868,0.683074127,0.683074127,0.538313524,0.683074127,0.683074127,0.927794312,0.927794312,0.927794312,0.927794312,0.993101817,0.860110241
3749,0.812356985,0.499862558,0.499862558,0.812356985,0.812356985,0.812356985,0.736751191,0.736751191,0.812356985,0.812356985,0.812356985,0.927794312,0.927794312,0.915445083,0.988783983,0.702873377,0.736751191,0.833781958,0.927794312,0.988783983,0.988783983,0.988783983,0.915445083,0.702873377,0.702873377,0.702873377,0.833781958,0.702873377,0.702873377,0.499862558,0.702873377,0.702873377,0.927794312,0.927794312,0.927794312,0.927794312,0.988783983,0.870473014
3750,0.696895078,0.442186109,0.442186109,0.696895078,0.696895078,0.696895078,0.732028427,0.732028427,0.696895078,0.696895078,0.696895078,0.927794312,0.927794312,0.872081895,0.993101817,0.663274877,0.732028427,0.763197242,0.927794312,0.993101817,0.993101817,0.993101817,0.872081895,0.663274877,0.663274877,0.663274877,0.763197242,0.663274877,0.663274877,0.442186109,0.663274877,0.663274877,0.927794312,0.927794312,0.927794312,0.927794312,0.993101817,0.860110241
3751,0.577309532,0.422960626,0.422960626,0.577309532,0.577309532,0.577309532,0.703691843,0.703691843,0.577309532,0.577309532,0.577309532,0.912201131,0.912201131,0.833536839,0.984466149,0.638525815,0.703691843,0.710258705,0.912201131,0.984466149,0.984466149,0.984466149,0.833536839,0.638525815,0.638525815,0.638525815,0.710258705,0.638525815,0.638525815,0.422960626,0.638525815,0.638525815,0.912201131,0.912201131,0.912201131,0.912201131,0.984466149,0.84456608
3752,0.482465823,0.38450966,0.38450966,0.482465823,0.482465823,0.482465823,0.684800787,0.684800787,0.482465823,0.482465823,0.482465823,0.896607949,0.896607949,0.785355519,0.975830481,0.579128065,0.684800787,0.62202781,0.896607949,0.975830481,0.975830481,0.975830481,0.785355519,0.579128065,0.579128065,0.579128065,0.62202781,0.579128065,0.579128065,0.38450966,0.579128065,0.579128065,0.896607949,0.896607949,0.896607949,0.896607949,0.975830481,0.880835788
3753,0.383498475,0.346058694,0.346058694,0.383498475,0.383498475,0.383498475,0.665909731,0.665909731,0.383498475,0.383498475,0.383498475,0.881014767,0.881014767,0.703447274,0.980148315,0.494981252,0.665909731,0.533796915,0.881014767,0.980148315,0.980148315,0.980148315,0.703447274,0.494981252,0.494981252,0.494981252,0.533796915,0.494981252,0.494981252,0.346058694,0.494981252,0.494981252,0.881014767,0.881014767,0.881014767,0.881014767,0.980148315,0.906742723
3754,0.292778406,0.293188615,0.293188615,0.292778406,0.292778406,0.292778406,0.64229591,0.64229591,0.292778406,0.292778406,0.292778406,0.86152329,0.86152329,0.64562969,0.954241311,0.400934814,0.64229591,0.423508296,0.86152329,0.954241311,0.954241311,0.954241311,0.64562969,0.400934814,0.400934814,0.400934814,0.423508296,0.400934814,0.400934814,0.293188615,0.400934814,0.400934814,0.86152329,0.86152329,0.86152329,0.86152329,0.954241311,0.901561336
3755,0.193811057,0.187448459,0.187448459,0.193811057,0.193811057,0.193811057,0.580899978,0.580899978,0.193811057,0.193811057,0.193811057,0.849828404,0.849828404,0.66972035,0.941287809,0.405884626,0.580899978,0.357335125,0.849828404,0.941287809,0.941287809,0.941287809,0.66972035,0.405884626,0.405884626,0.405884626,0.357335125,0.405884626,0.405884626,0.187448459,0.405884626,0.405884626,0.849828404,0.849828404,0.849828404,0.849828404,0.941287809,0.870473014
3756,0.136080104,0.12977201,0.12977201,0.136080104,0.136080104,0.136080104,0.566731686,0.566731686,0.136080104,0.136080104,0.136080104,0.838133518,0.838133518,0.626357162,0.928334307,0.331637439,0.566731686,0.299985043,0.838133518,0.928334307,0.928334307,0.928334307,0.626357162,0.331637439,0.331637439,0.331637439,0.299985043,0.331637439,0.331637439,0.12977201,0.331637439,0.331637439,0.838133518,0.838133518,0.838133518,0.838133518,0.928334307,0.829021919
3757,0.074225511,0.086514673,0.086514673,0.074225511,0.074225511,0.074225511,0.528949573,0.528949573,0.074225511,0.074225511,0.074225511,0.830336927,0.830336927,0.650447822,0.893791635,0.292038939,0.528949573,0.26028114,0.830336927,0.893791635,0.893791635,0.893791635,0.650447822,0.292038939,0.292038939,0.292038939,0.26028114,0.292038939,0.292038939,0.086514673,0.292038939,0.292038939,0.830336927,0.830336927,0.830336927,0.830336927,0.893791635,0.839384693
3758,0.024741837,0.076901932,0.076901932,0.024741837,0.024741837,0.024741837,0.552563393,0.552563393,0.024741837,0.024741837,0.024741837,0.834235222,0.834235222,0.679356614,0.971512647,0.356386501,0.552563393,0.238223417,0.834235222,0.971512647,0.971512647,0.971512647,0.679356614,0.356386501,0.356386501,0.356386501,0.238223417,0.356386501,0.356386501,0.076901932,0.356386501,0.356386501,0.834235222,0.834235222,0.834235222,0.834235222,0.971512647,0.777208049
